alloc,x,iteration,pages,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total
ArrayAlignedF,16,0,524288,55,81,91,34,35,43,14,33
ArrayAlignedF,16,1,524288,53,69,83,35,49,73,15,34
ArrayAlignedF,16,2,524288,44,63,80,35,46,61,15,33
ArrayAlignedF,16,3,524288,59,72,86,35,39,45,15,33
ArrayLockedF,16,0,524288,48,63,77,32,36,42,14,29
ArrayLockedF,16,1,524288,37,55,73,38,51,69,15,32
ArrayLockedF,16,2,524288,43,59,73,30,35,41,14,28
ArrayLockedF,16,3,524288,39,55,72,32,43,69,15,30
ArrayAtomicF,16,0,524288,38,57,71,29,40,61,15,28
ArrayAtomicF,16,1,524288,38,56,72,30,34,44,15,28
ArrayAtomicF,16,2,524288,42,58,72,33,39,50,14,29
ArrayAtomicF,16,3,524288,46,60,74,30,35,42,14,28
TableF,16,0,524288,38,55,72,31,49,71,15,31
TableF,16,1,524288,39,54,71,30,42,58,14,29
TableF,16,2,524288,39,43,48,30,30,31,14,20
TableF,16,3,524288,40,46,52,30,30,31,14,21
ArrayAlignedD,16,0,524288,86,110,129,32,37,71,16,43
ArrayAlignedD,16,1,524288,79,112,129,32,38,71,18,43
ArrayAlignedD,16,2,524288,102,130,149,31,33,41,15,47
ArrayAlignedD,16,3,524288,73,97,116,33,34,40,17,39
ArrayLockedD,16,0,524288,85,109,127,27,32,39,15,41
ArrayLockedD,16,1,524288,71,92,109,27,44,64,15,40
ArrayLockedD,16,2,524288,65,89,107,27,42,64,15,39
ArrayLockedD,16,3,524288,60,89,108,27,34,69,16,37
ArrayAtomicD,16,0,524288,74,105,120,33,35,47,15,40
ArrayAtomicD,16,1,524288,79,101,118,27,30,35,16,38
ArrayAtomicD,16,2,524288,64,87,105,32,40,66,16,38
ArrayAtomicD,16,3,524288,98,123,140,27,34,63,16,45
TableD,16,0,524288,66,96,111,28,30,36,16,36
TableD,16,1,524288,108,131,148,28,31,38,15,46
TableD,16,2,524288,67,92,108,28,30,42,15,36
TableD,16,3,524288,116,133,150,28,30,38,14,47
